9282	我的蚂蚁借呗有没有全部还清	我的怎么又没借呗了	0
9283	花呗不用额度会降低吗	花呗可以限制额度吗	0
9284	怎么退出首选付款方式为花呗	想取消付款方式首选花呗	1
9285	蚂蚁借呗的钱什么时候还款	借呗还款晚了几个小时会怎么样	0
9286	怎么不能开通花呗	要多少分才能开花呗	0
9287	能把蚂蚁借呗提高一些，怎么弄	我怎么弄不借呗	0
9288	花呗每个月额度都会变的吗	花呗额度一直变	0
9289	想知道花呗几期	花呗账单分期最多能分几期	0
9290	花呗利息计算公式	花呗最低还款怎么计算利息	0
9291	我花呗买手机额度不够怎么办	我需要花呗额度买手机	0
9292	借呗怎:用不了	我怎么就不能用借呗的	1
9293	花呗开通不成	不是可以协助开花呗那	0
9294	为什么我的花呗额度那么低，年前买个iphonex，想用花呗，还可以赚积分	为什么我用那么久额度这么低，有的没开通的花呗，都很高	0
9295	花呗可以提前结清所有吗	花呗分期不可以提前结清么	1
9296	借呗分期以后提前还了一期还会收利息吗	借呗分期第一期什么时候换没利息	0
9297	花呗用一次有短信提示的吗	每一笔花呗都有短信提醒吗	1
9298	你的支付宝luo***@***.com蚂蚁借呗因系统原因导致申请结果无法返回，建议你重新提交申请，谢谢!【蚂蚁借呗】	【蚂蚁借呗】你支付宝******@qq.com提交的蚂蚁借呗申请经综合评估暂未通过，感谢你的关注	0
9299	关闭网商贷后能恢复借呗	可以关闭网商贷	0
9300	借呗分十二个月还	借呗按月借，是没个月都要还吗	0
9301	花呗额度以前自己调整低了，现在为什么调整不回原来的额度	为什么不同账号的花呗额度不同	0
9302	为什么我们的花呗额度降低了	花呗分期会降低额度吗	0
9303	借呗还款日最晚还款到当天几点	借呗当天还最迟几点	1
9304	花呗另一个号码在用，怎么取消另一个号码	我的花呗怎么一直显示是我的另一个号	0
9305	借呗借款给手机发短信吗	借呗还款一般什么时候发送短信给手机	0
9306	借呗***，一个月要还多少	借呗没有一个月还完的吗	0
9307	为什么我的借呗只分***期和***期	为什么把我的借呗收回去了	0
9308	借呗超时间还款	借呗还款是几日	0
9309	为什么开通花呗收钱，开不了	花呗开通不了 换手机尝试	0
9310	花呗是不是余额自动还款	怎么设置花呗还款方式为余额宝	0
9311	我的蚂蚁借呗现在怎么只能分期***个月和***个月而已	现在怎么只有六个月的期限蚂蚁借呗	1
9312	花呗分期付款提前还款还要收手续费吗	花呗分期付款后提前还款收取手续费吗	1
9313	借呗能不分期还吗	借呗分期可以***期改成***期吗	0
9314	支付宝如何更换花呗	两个号码一个支付宝花呗怎样更换	1
9315	我信用良好，怎么把我蚂蚁花呗限制了	好为啥，不给我蚂蚁花呗	0
9316	为什么借呗不能借钱	老子借呗怎么用不了了	1
9317	花呗会 自动扣款吗	绑定银行卡会自动还款花呗吗	0
9318	多少钱以上才可以花呗分期	花呗多少商品可以分期	0
9319	花呗要刷脸支付怎么取消	花呗打好了密码为什么还要刷脸	0
9320	淘宝怎么也不能用花呗	为什么淘宝消费花呗用不了了	1
9321	花呗玩不了款怎么办，要我申请我申请不了，说我的id密码已领用	我已经开通花呗了怎么用不了	0
9322	怎么关掉借呗自动还款	借呗自动还款 怎么取消	1
9323	花呗还行用卡	信用卡能还花呗欠款吗	0
9324	用了花呗，还的时候有利息吗	用花呗买东西在限额内有利息吗	0
9325	借呗可以接几天吗	怎么让借呗可以用	0
9326	蚂蚁借呗为什么没额度	借呗的钱还进去了怎么没有额度了	0
9327	花呗我绑完银行卡之后怎么没反应	花呗绑定银行卡就没反应了	1
9328	花呗最低还款有没有什么不哈	花呗按最低还款金额是什么意思	0
9329	花呗可用额度是一千元只用了***可以吗	花呗额度不够了还能继续用吗	0
9330	花呗分***期。能一次结清吗	花呗现在能不能一次付清	1
9331	蚂蚁借呗还款用得那种方式还款	蚂蚁借呗提前还部分借款怎么操作	0
9332	花呗自动还款支持邮政储蓄银行吗	邮政卡能支持花呗吗	1
9333	花呗还款会提示吗	看看我花呗有欠款吗	0
9334	为什么提前还款花呗额度没上长	我为什么还完钱还有显示已用花呗额度	0
9335	花呗在哪里手机充值话费	花呗在哪里冲手机话费	1
9336	社保 借呗	借呗的钱可以交社保吗	1
9337	以前的花呗是以前的号码可以换吗	之前我的号码有花呗现在换号了用不了怎么办	0
9338	不开通花呗怎么查询花呗额度	怎么查花呗额度	0
9339	我的借呗还完款，为什么没有恢复额度	我还款后为什么借呗没有恢复额度	1
9340	蚂蚁借呗没成功	蚂蚁借呗评估暂未通过	0
9341	我的当面付申请通过了，可是我怎样才可以看到我的花呗收款码	客户支付宝有几千的花呗，但是扫我的码支付不了那么多	0
9342	蚂蚁借呗可以关了	蚂蚁借呗可以借***天	0
9343	花呗是怎么提额度的	能否调整花呗额度	0
9344	花呗额度在那里看	口碑当面付花呗额度	0
9345	借呗为啥开通不了	借呗为什么不在了	0
9346	是不是逾期了花呗就不能用了	是否能看我花呗逾期多久	0
9347	蚂蚁借呗我要分期还款	蚂蚁借呗可以分期更少吗	0
9348	借呗还没还清，还能再借吗	借呗分期还款期间可以再借吗	0
9349	花呗临时额度能分期吗	分期付款收花呗全款吗	0
9350	花呗临时提额用超了会怎样	花呗，怎么提额呀	0
9351	借呗跟网商贷是不是只能用一种	借呗关闭网商贷	0
9352	商家怎么开台花呗支付	怎么开通花呗收钱吗	0
9353	我的蚂蚁花呗能涨额度吗	我的蚂蚁花呗信用额度怎么这么少	0
9354	上个月花呗账单分期的话，那这个的所花的额度账单在下个月是否可以在分期还	我现在花呗的额度是***元，可以分期来购买三四千的家电吗	0
9355	同好，花呗付款有风险吗	花呗有风险没有	1
9356	我借呗也关闭了。我没干嘛呀	我也没有逾期过，但是我的借呗不能用了	0
9357	在其他便利店可以用花呗吗	花呗可以外卖吗	0
9358	绑定的淘宝账号被永久封闭，是不是不能不开通借呗	有花呗的淘宝账号被封了，现在的淘宝账号没有花呗	0
9359	如果***号付的花呗是这个月还还是下个月还	花呗接下来几个月每个月还款额	0
9360	花呗还款可以在绑定银行卡上扣吗	花呗可以银行卡扣款吗	1
9361	怎样还款花呗	这个花呗还款怎么还	1
9362	借呗的还款日	借呗还款日最晚***点之前还款吗	0
9363	我不知道怎么还花呗的钱	怎么还是要我还花呗	1
9364	信誉度高，花呗冻结	还没用过花呗，就被冻结了	0
9365	在花呗里面怎么退货退款	花呗线下退款	0
9366	为什么我的花呗不能用了	我花呗怎么不能用了	1
9367	花呗全部还款了，为啥不能用	我的花呗，怎么不能用	0
9368	我的蚂蚁借呗总额度变低了是为什么	借呗额度怎么少了一半	1
9369	这边显示花呗功能被账号开通了	没，就想问问，我花呗关了那么久了，还能开通吗	0
9370	花呗实时短信	能不能关闭花呗短信提醒	0
9371	我的怎么开通不了借呗！怎么老是没有信用额度	我关了网商贷的 不就只剩下借呗可以用了么	0
9372	支付宝看不到花呗	我支付宝没有花呗。我没看到钱	0
9373	花呗分期了，还可以提前还款吗	花呗账单分期可以提前结清吗	1
9374	借呗开通显示没额度怎么回事	为什么我得借呗没有额度了	0
9375	花呗提前还款，怎么显示还是负数	已经还完，还是负数，用不了花呗	0
9376	对方退款到支付宝花呗了，花呗怎么没有显示	蚂蚁花呗里面显示没有退单	0
9377	电脑上花呗提前还款	提前还分期花呗	0
9378	借呗如何变更还款日期	蚂蚁借呗最后还款期限	0
9379	蚂蚁借呗，一般要芝麻分多少，才会开通借呗	要开通蚂蚁借呗的信用度需要高于多少	1
9380	借呗是不是变成网商了	借呗好还是网商贷好	0
9381	蚂蚁借呗的服务密码是指的是支付密码吗	申请蚂蚁借呗的资料上有通信密码，是支付密码吗	0
9382	开通花呗的账户可以更改吗	花呗开通账号忘记了	0
9383	我花呗付款怎么没有	我为什么一直没有花呗 还有借呗	0
9384	怎么取消花呗手机短信提醒	我想花呗短信提醒，续费	0
9385	我还能用花呗吗	我今天用花呗买的东西	0
9386	为什么花呗花钱发短信	为什么我的花呗还有的没有出账	0
9387	你说花呗是还款日，是花呗还款，我要还是我还花呗	怎么推迟花呗还款日	0
9388	花呗上来送的一百，是不是得还的	我的花呗下个月还不上	0
9389	花呗还款后	花呗无法分期还款	0
9390	花呗分期还影响信用么	花呗分期会有什么影响吗	0
9391	花呗安全核验证	蚂蚁安安，花呗支付安全吗	0
9392	是非要花呗用了***分期才可以知道吗	我想知道花呗这个月是*** 那下个月分期的话需要还多少钱 以及利息	0
9393	还蚂蚁借呗的钱存在余额宝没有扣除怎么办	蚂蚁借呗借的钱放在余额宝可以吗	0
9394	花呗咋是负的了	花呗负数换了负数的额度怎么还是负数	1
9395	花呗 运费险	怎么看运费险的具体花费	0
9396	找不到花呗在哪了	找不到花呗登录入口	1
9397	可以屏蔽蚂蚁花呗吗	以前可以花呗充值的	0
9398	蚂蚁花呗可以分多少期还款	花呗分期最多多少	0
9399	我怎么能解除冻结的花呗	花呗冻结额度还可解吗	0
9400	为什么使用了花呗付款	花呗为什么支付完一笔，下一笔制度不了	0
9401	蚂蚁借呗每个月九号还钱吗	蚂蚁借呗可以一天一还款吗	0
9402	我的花呗密码忘记了	之前的花呗账号密码忘了，手机号不用了	0
9403	我想取消花呗交交电话费，怎么取消	怎么取消花呗花呗怎么取消，我不想用了	0
9404	我选的是花呗分期付款。现在卖家说是全款	我刚刚全款支付的，为什么显示是花呗***期	0
9405	蚂蚁借呗分期最长是几期	蚂蚁借呗可不可以分***期还	0
9406	花呗可以面对面扫码付款吗	花呗不能线下扫码付款吗	0
9407	还花呗好友代付	花呗可以找人代付么	1
9408	怎么提升花呗金额	我花呗额度太低怎么调升	1
9409	花呗怎么还？是自动扣费吗	花呗自动扣费嘛	1
9410	了花呗怎么一次性还不了	花呗今天更新的怎么不能提前还款了	0
9411	支付宝余额还借呗，限额是多少	蚂蚁借呗最大还款限额是多少	0
9412	能用花呗扫描二维码向商家支付吗	如何用扫一扫支付花呗	1
9413	花呗还款日期是这个月今天消费的到下个月今天还款吗	花呗每月都是***号是最后还款日吗	0
9414	今天用的花呗今天还么	我的花呗在还多少能用了	0
9415	花呗还款逾期怎么处理	花呗还款过期会怎么办	1
9416	我已经看到了，但是显示已退回花呗，但是算起来就是不	但是，它扣了我余额里的钱，花呗上也加强了	0
9417	借呗已还款 每月等额还有怎么办	借呗还款了怎么还提示未还	0
9418	逾期还款了，花呗还可以用吗	花呗逾期了***天还清还可以使用吗	1
9419	使用花呗收款限额吗	花呗收款马，，有限额吗	1
9420	怎么样取消花呗还款项	怎么取消花呗	0
9421	我不小心用了花呗付款，我现在可以改付款方式吗	我的退款不想退回花呗，可以更改吗	0
9422	蚂蚁借呗还要车牌号吗	蚂蚁借呗借了体现吗	0
9423	为什么我花呗还的款还显示欠着的	我所有的蚂蚁花呗都还完了，为什么还显示已使用	0
9424	我怎么关闭花呗	现在应该怎么开通这个号的花呗	0
9425	花呗专属提额什么意思	花呗改号码是什么意思	0
9426	没有用过花呗还款，为什么我银行卡扣了钱，然后你们花呗还给我扣钱是什么意思	我的花呗没还钱，银行卡和支付宝解除绑定了，花呗还能扣除银行卡得钱吗	0
9427	借呗，必须要填写公积金吗	借呗的公积金是什么	0
9428	蚂蚁借呗到期，怎么没有自动扣款	借呗怎么没扣款今天	1
9429	我不想用花呗花呗分期付款	在吗？我不想用花呗付款怎么退订	0
9430	花呗逾期一天会影响花呗使用功能吗	花呗逾期***天	0
9431	花呗怎样开通余额宝代扣	余额宝花呗代扣	0
9432	为什么我的花呗只欠了***	余额为什么钱都到花呗了	0
9433	我还蚂蚁花呗时，手机收不到验证码	我想还款花呗，但是一直要验证吗，还发到老手机号码上，咋还款，以前还款花呗不用手机验证的	0
9434	我有在借呗交易的记录吗	能不能把我蚂蚁借呗的借还款记录删了	0
9435	花呗支付是不是用原来支付宝的密码	拼多多花呗支付密码	0
9436	借呗上次提升额度的时间	蚂蚁借呗到时间没有提醒的坯布吗	0
9437	密支持花呗吗	缴费是否支持花呗	0
9438	点了花呗提前结清就是没有显示什么	花呗分期如何提前结清所有分期	0
9439	为什么借呗被取消了	为什么给我借呗停了	1
9440	花呗交易明细能删除吗	借呗交易记录如何删除	0
9441	我现在用不了花呗了	我的花呗出什么事了	0
9442	为什么我还不能使用花呗和借呗	我为啥开不了花呗借呗	1
9443	刚开通借呗额度多少	借呗最高额度可提升至多少	0
9444	借呗可以更换分期吗	借呗分期之后可以再分期吗	0
9445	为什么我的花呗金额这么低	我的花呗额度为什么很低，用了很多年，并且信用分很高	1
9446	我还款晚了两天，花呗什么时候还可以用	我的花呗 什么时候能再开	0
9447	我怎么办不了借呗	蚂蚁借呗审批通不过怎么办	0
9448	花呗退款什么到帐	花呗什么时侯退款	0
9449	花呗送的流量在那里领呀	蚂蚁花呗送流量是怎么送的	0
9450	代付直持花呗吗	支付宝代付支持花呗吗	1
9451	能调整花呗额度么	不是一个月调整一次花呗么	0
9452	我花呗余额***分期付款要支付***可以分期吗	花呗支付需要付全款才能分期吗	0
9453	蚂蚁借呗可调整还款时间嘛	借呗还款日期可以改嘛	1
9454	花呗额度用完可提示额度吗	花呗余额用完了之后还有吗	0
9455	可以蚂蚁花呗付款吗	土耳其烤饭可以使用蚂蚁花呗吗	0
9456	我的花呗说我刷脸失败	我想使花呗呗	0
9457	关闭花呗后换个账号能开通花呗吗	上个花呗已关闭，想重新开通一个新的花呗	0
9458	口碑现在不能用花呗吗	花呗能用于饭店吗	0
9459	怎么把花呗转到其它账户	我的花呗在另一个账号上开通，怎么转到这个账号上	0
9460	花呗限额什么时候恢复原来的额度	花呗按时还款当天能恢复额度吗	0
9461	我花呗绑定另外一个手机的可是换号码了	我的花呗是这个号码怎么换过来呀	0
9462	花呗分期付款就是一期是一个月吗	花呗今年啥时候可以分期付款	0
9463	我的借贝为什么还不了款	我的银行卡当天只能转一万现在还不了借呗的钱怎么办吖	0
9464	蚂蚁借呗逾期二天会有影响吗	蚂蚁借呗 还款未还清 影响信用	0
9465	花呗分期影响花呗的临时额度吗	花呗额度负影响芝麻分吗	0
9466	花呗为什么已经还钱的银行卡的钱，扣了，但是却没有显示	我昨天给卡上转了***元，但是还花呗时，我忘了我的银行卡手机号没有用了！没有	0
9467	为什么用花呗充话费会退款的	我不是充话费的吗。怎么会退回给花呗的	0
9468	现在帮我自动还花呗是我买了什么呀？帮我查一下	为什么花呗不会自动还钱	0
9469	花呗分期每个月的利息	个人花呗分期	0
9470	支付宝扫码支付可以用花呗吗	支持花呗支付吗	0
9471	花呗分期是否影响信用	花呗里面怎么负款不会影响信用把	0
9472	花呗还款为什么没有到账	我还的的钱怎么没有到花呗里	1
9473	蚂蚁借呗需要多少信用度才能借钱	蚂蚁借呗需要多少分才能借款	1
9474	花呗给我降低了	花呗信用降低	1
9475	为什么我之前每个月都有蚂蚁花呗临时额度，这个月没有了	我的花呗怎么没有临时额度入口	0
9476	花呗无法支付话费充值	支付宝充值话费为什么用不了花呗了	1
9477	为什么现在借呗只能分***期还款	借呗为什么只能分六期，没有十二期	1
9478	什么时候都能用花呗付费	花呗欠款还了。什么时候能用	0
9479	花呗笔笔抽奖的页面在哪	花呗笔笔抽页面	1
9480	顾客用花呗通过收钱码付款 商家多久会到账	花呗收钱码收的顾客用花呗付款，商家多长时间可以到账	1
9481	借呗分期是不是一个月还多少	借呗分期怎么都是***个月了	0
9482	花呗能不能收款	花呗收款开通了，客人不能用	0
9483	花呗二维码收钱是怎么形成的	我是商家怎么生成花呗的二维码	0
9484	为啥给我我关闭借呗	我的蚂蚁借呗给关闭了是什么意思	1
9485	我支付了花呗的账单	我之前的退款退到花呗了是吗	0
9486	借呗两千的额度 借了没还的话能继续借吗	我的额度十万都借完了	0
9487	没有按天借款可以选择，直接就是***个月的	我这显示最少六个月还款，如果我只借一个月的话没得选择	0
9488	借呗对银行借款有影响吗	从借呗里借钱会影响银行按揭买房贷款吗	1
9489	有一件商品花呗分期免息	花呗免息分期是真的吗	0
9490	花呗分期的手续费到底是多少	花呗分期计费	0
9491	多久能申请开通花呗收款	要多久才能开蚂蚁花呗	0
9492	花呗还清了但是有了花呗的退款，钱是会退到我的卡里吗	退款后钱没有退到花呗	0
9493	每个月是***号扣款花呗吗	假如我这个月***号用花呗买的东西，确认收货是下个月	0
9494	花呗显示我可登陆另一个花呗使用是什么意思	开通花呗显示您可以登录另一个帐号使用花呗	0
9495	花呗逾期多少会影响	花呗逾期十天会有什么后果	1
9496	我可以用蚂蚁花呗吗	怎么使用蚂蚁花呗	0
9497	花呗已经有***的额度，怎么还是显示没有额度	花呗还进去了怎么可用额度还是没变化	0
9498	蚂蚁借呗一月一还本金吗	借呗不能到期再还本金么	0
9499	花呗还款可以分为多少个月还完	花呗一个月最低还款还几次	0
9500	花呗还完了一般提吗	花呗能交电费吗	0
9501	借呗能先还一半么	借呗怎么先还利息再还本金	0
9502	我的商品退货了，淘宝显示款项已退回，为什么我的花呗还要还钱	我的花呗还了为什么还要还	0
9503	重新开始花呗要多少信用分	信用积分到多少才可以用花呗	1
9504	借呗提前还款会不会	借呗选的六个月还款，为什么提前要还一些	0
9505	关闭花呗，支付宝还能正常使用吗	我已关闭花呗，淘宝支付选项为什么默认是花呗	0
9506	同一身份证两个号一个花呗一开想用另一个花呗怎么办	我的另一个账户开通了花呗现在另一个账户不用了我怎么更换账户	0
9507	我的花呗进不了网页	我的花呗怎么看不见金额	0
9508	我为什么换了账号还是不能还花呗的款	关键是花呗没有还款，为什么还不了	0
9509	借呗什么样才升额度	我的借呗怎么没有提升额度的	0
9510	花呗还款了还会不会扣款	花呗多还了钱	0
9511	可以提前还蚂蚁花呗的钱吗	这个可以收花呗钱吗	0
9512	花呗怎样设置语音提醒	怎么设置花呗语音提醒	1
9513	我这笔***元的款是退回了花呗的呀，怎么还有账单呀	我的押金退了为什么花呗还会显示账单	1
9514	网上贷和借呗是不是只能有一个	借呗是网商贷么	0
9515	花呗账单与消费金额不符	扣款额和花呗额不符	0
9516	花呗怎么老是充游戏充不了	怎么充不了费花呗	0
9517	借呗能重新申请吗	能开能借呗吗	0
9518	同一个身份证申请了两个蚂蚁借呗，怎么把其中一个取消掉	蚂蚁借呗申请通不过，我想把之前提交的身份证号解除	0
9519	花呗未出帐的怎么看	花呗怎么查看未出账全部账单	1
9520	蚂蚁借呗怎么只有***期了	为什么现在借呗只有***期了	1
9521	网商贷和蚂蚁借呗不可以同时有吗	借呗使用后可以升成网商贷吗	0
9522	借呗 提前还款 利息怎么算	在借呗提前还款页面输去金额，输不上	0
9523	花呗分期会不会损害信誉度	花呗分期会不会有什么影响	0
9524	我的花呗已经提前还清了，为什么还会出账单	我的花呗账单不对，款还完了。还让还	1
9525	借呗是实时到账	蚂蚁借呗还款实时到账吗	0
9526	我的花呗余额没有了	我充***到花呗怎么没有余额	0
9527	我再天猫买的东西，退款了，钱已经返回花呗了为什么还要我还款	为什么花呗有一分钱的还款	0
9528	借呗能否申请晚几天还吗	借呗可以申请吗	0
9529	买机票可以花呗支付吗	能否用花呗在去哪网支付机票	0
9530	花呗还了最低还款 剩下的没还会有什么影响	花呗当月最低还款已还清，剩余的下个月还会影响信誉麽	0
9531	花呗***什么时候可分期买***	我用花呗分期购买的手机 ***扣分的话是什么时候开始扣	0
9532	花呗分期付款退款后期还需给手续费吗	花呗的分期手续费怎么算	0
9533	如果在香港使用花呗可以看吗	花呗什么时候可以再用	0
9534	花呗以授权	芝麻分解除花呗授权了	0
9535	花呗一次能最高支付多少钱	花呗最高付款额度多少	1
9536	借呗还款借六个月 每月都要还么	借呗借***个月***、每个月都要还钱吗	0
9537	借呗没逾期过为什么额度越来越少	我的借呗额度***，为什么我还完***居然没有额度了	0
9538	为什么借呗的额度没有跟新	提一下借呗的额度	0
9539	我花呗借呗可以分期还款吗	借呗借的的钱可以分期还吗	0
9540	花呗影响信用的行为	花呗 不影响信用	0
9541	我以前有借呗的用着用着没有了是什么情况？我也没有逾期	为什么我的蚂蚁借呗没有短期借	0
9542	我关闭了花呗，再次开启一定要用之前开的帐户么	我已关闭另一花呗账号，这个怎么开通	0
9543	我的花呗的余额对不上	我看不懂花呗	0
9544	借呗借款是分期还款的吗	借呗分期了能一次还吗	0
9545	为什么没有选择花呗的选项，我的花呗有可用额度	怎么没有了花呗额度	0
9546	人家支持不支持花呗	可是花呗又不行	0
9547	借呗分了***期，还可以继续分吗	借呗可以分多少期来还款	0
9548	我的花呗收款必须使用收款码嘛	我开通了花呗的收钱码，为什么不能使用花呗付款	0
9549	我已经还款了为什么花呗上还有显示	花呗提醒我退款成功，为什么我下个月还需要还款	0
9550	在花呗里没看到分期	我点开我的花呗没有看到分期付款	0
9551	花呗开通了一直不用会被扣年费那些吗	如果开通花呗每天不用会不会扣取费用	1
9552	花呗本月使用额度用完，下个月怎么办	我花呗额度不够但又急着用怎么办	0
9553	花呗可以使用支付宝吗	刚申请支付宝也能用花呗么	0
9554	怎么可以把花呗的可用额度增大	花呗额度可以调低吗	0
9555	也就是说我不需要开花呗的结清证明是吧	开花呗结清证明	0
9556	借呗 风险	借呗风险取消	0
9557	花呗分期只能申请一次	花呗只能按照一个月还	0
9558	消费单品超过***才能用花呗吗	为什么花呗要单价超过***	0
9559	花呗收款码开通不了	花呗收款跟收钱码是一样吗	0
9560	花呗开通需要信用卡吗	开通信用卡与花呗收款暂不符合是什么原因	0
9561	蚂蚁花呗支付额度限制	花呗消费一次的额度有限制吗	0
9562	怎样临时花呗提额	花呗临时额度怎么还有有效期呀	0
9563	用花呗分期买手表***要多少额度才能分期	花呗多少钱可以使用分期还	0
9564	看花呗付钱了 商家没收到	我的花呗前天消费的，商家还没有收到钱，怎么回事	1
9565	花呗自动加的临时额度是什么意思	花呗的临时额度如何提	0
9566	蚂蚁借呗怎么弄分期	怎么被限制借呗了	0
9567	意思就是无法使用花呗	蚂蚁花呗也不能用	1
9568	已经提前还清借呗，为什么不能再继续使用了	借呗为什么升不了级	0
9569	花呗账单分期免息券如何使用	花呗分免息优惠券	0
9570	我的花呗被冻结了，何时能开启使用	花呗冻结了，怎么开启	0
9571	我花呗到底还欠了多少钱	你这个花呗还多少钱	0
9572	怎么突然不满足借呗使用条件	为什么说我不满足借呗条件	1
9573	花呗自动还款影响信誉吗	花呗 关闭自动还款	0
9574	我的花呗用了好久了 为什么总额度还是***	我的花呗额度有一万，我想降低点	0
9575	花呗已经退还 可是我还没收到	我的花呗最迟还款是几号	0
9576	还清逾期款项后还能使用蚂蚁花呗吗	花呗逾期被关闭怎么还款	0
9577	花呗分期后第二月还有没有额度用	还了款之后会有花呗临时额度吗	0
9578	每个月都可以申请一次花呗还款么	花呗显示支付了两次，多支付一次可以申请退款么	0
9579	花呗可以取消刷脸吗	借呗可以不刷脸验证嘛	0
9580	花呗在哪里上传图片	花呗支付未上传图片如何上传	1
9581	花呗退款后手续费不退的吗	退款之后，它费用会回到哪里，回到花呗上吗	0
9582	花呗上的资料填错了，怎么办	花呗的补充学历填错了怎么办	0
9583	花呗逾期冻结能解冻吗	花呗冻结怎么办	0
9584	商家什么时候才能解冻我的花呗	花呗被冻结了什么时候才给开通	1
9585	为什么花呗几个月都没涨额度	花呗分期对下个月的额度有影响没	0
9586	借呗没有一个月提前还款么	提前还下月借呗欠款	0
9587	借呗我要怎么提高额度	蚂蚁借呗提额的	1
9588	为什么商家支持花呗，我不能使用花呗	可是商家支持花呗	0
9589	花呗还款时间是几点	花呗不是最晚十号还款吗	0
9590	我要撤消花呗还款	花呗还款可以取消验证码吗	0
9591	扫二维码可以用花呗么	商家收钱码怎么可以用花呗支付	0
9592	我***月用了多少花呗	我这个月有没有用花呗支付钱	0
9593	花呗是在确认收货后才扣费的吗	用花呗支付了在下个月底才发货的预售商品，下个月初是不是开始还花呗还是在确认收货以后还花呗	0
9594	电脑上淘宝怎么还花呗	电脑怎么还不了蚂蚁花呗	0
9595	我退货的产品是花呗支付的，退款流程是怎样的	我支付时用的花呗，我把花呗还了，怎么退款	0
9596	花呗逾期***月换会怎样	如果花呗逾期了两个月怎么办	1
9597	我咋开通商户信用卡和花呗收款	有开通信用卡，还有花呗的产生的收款吗，二维码跟没有开通的一样吗	0
9598	除了蚂蚁借呗，还可以在别的别的地方借钱吗	蚂蚁借呗现在不可以借款了吗	0
9599	花呗会自动扣费吗	花呗消费也是先d扣款的吗	0
9600	今天用了花呗，今天还，可以吗	花呗还款可以两个月一起吗	0
9601	怎么退款在花呗	为什么淘宝退款不能退回花呗额度	0
9602	我实名支付宝共享花呗吗	支付宝换号，花呗额度还在吗	0
9603	身份证过期，能开通借呗不	借呗关闭跟身份证过期有影响吗	0
9604	怎么取消付款方式花呗	怎么关闭首选花呗支付方式	1
9605	花呗不分期支付什么时候还款	刚试了 怎么还不支持 花呗付款	0
9606	为什么我用花呗没有返现	怎么我的没有花呗	0
9607	怎么更改借呗信息	借呗的个人信息怎么更改	1
9608	为什么的借呗不能用	我的借呗全部还清了，怎么又不能借款了	0
9609	为什么我的花呗刷脸认证不成功	花呗刷脸认证不了怎么办	0
9610	怎么查花呗分期余额	花呗额度查询	0
9611	蚂蚁借呗借***个月 是每个月都要还吗	蚂蚁借呗这个月借 需要这个月还么	0
9612	这个收钱码支持花呗和信用卡吗	收钱码怎么开通花呗信用卡支付	0
9613	蚂蚁借呗跟网商银行一样吗	网商银行解绑后会影响借呗吗	0
9614	花呗还款链接	花呗怎么还款，今天可以	1
9615	顾客用花呗我需要掏手续费吗	对方使用花呗购买我方产品，需要扣除我方***%手续费吗	1
9616	主动申请借呗未通过	蚂蚁借呗多长时间申和通过	0
9617	开花呗临时额度还款规则	花呗临时额度有限期是什么意思	0
9618	一次性还款行不行花呗	怎么一次全部还清蚂蚁花呗	1
9619	为什么我不能开通花呗，信用卡收款	我的为何申请不了花呗和信用卡支付	0
9620	花呗收的费用还退还商家吗	买家用花呗付款***的手续费是买家付吗	0
9621	花呗什么时候我可以继续用	为什么花呗不能用	0
9622	为什么花呗有时候扫不了二维码	扫二维码不能花呗支付	0
9623	我另外一个支付宝绑定不了花呗	花呗绑定不了淘宝	0
9624	借呗提前还款手续费如何算	提前还款导致借呗没有额度	0
9625	付款不支持蚂蚁花呗	为什么淘宝花呗不支持支付	0
9626	花呗服务费是怎么收取的	使用花呗还有服务费吗	0
9627	我的花呗欠的总额是多少	花呗到多少额度能用	0
9628	蚂蚁借呗怎么额度没有了	为什么我的借呗没额度	1
9629	花呗分期手机	花呗如何分期还款	0
9630	借呗申请条件已满足	我有蚂蚁借呗，条件不满足怎么办	0
9631	花呗分期是自动扣款还是	花呗是否可以自动从银行卡中扣钱	1
9632	怎么申请借呗家装额度	在百安居装修，他们需要提供这个借呗的额度申请成功的短信	0
9633	什么玩意，我花呗的钱都还了，干嘛不给我用花呗	花呗钱还完了，不用了可以吗	0
9634	蚂蚁借呗还款记录可以删除吗	怎么把蚂蚁借呗从窗口删除	0
9635	为什么膜拜单车缴纳押金不能用花呗了	哈罗单车为什么用不了花呗	0
9636	借呗可否提前一天还钱	怎么提前还清蚂蚁借呗	1
9637	帮我看一下我的花呗账单	我的花呗问题	0
9638	借呗为啥申请了没额度	借呗怎么忽然没有额度了	0
9639	花呗申请退款	花呗账单不能申请退款	0
9640	如何更改借呗还款日期	借呗的还款时间	0
9641	花呗还款下载客户端网址是什么	花呗最底还款是什么意思	0
9642	花呗在商家条码上支付有额度限制吗	花呗向商家付款有额度限制吗	1
9643	为什么花呗自动给我开了爱奇艺会员	花呗爱奇艺会员解约后还用还款吗	0
9644	是花呗收款吗	花呗收款每次有限额吗	0
9645	花呗被冻结了什么时候可以恢复	花呗他说以冻结了	0
9646	花呗额度充话费多久到帐	谢谢用花呗充话费好久到账	1
9647	另一个号花呗开通了，我注销了，副号可以在申请吗	现在有***个号码，想把第一号码注销。第二个号码可以开通花呗之类的吗	1
9648	我说，我把花呗还了	我用现金把花呗还了	1
